cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_5929_cell_02699,71,60,35.683991138510656,139.7224251526638,18410.7,Civic,land_use,1.4,31.8,10359.5
ghsl_5929_cell_02700,72,60,35.683991138510656,139.73377685475202,6583.0,Civic,land_use,19.0,29.3,9591.5
ghsl_5929_cell_02701,73,60,35.683991138510656,139.74512855684023,2651.1,Commercial,land_use,5.7,15.5,8843.7
ghsl_5929_cell_02702,74,60,35.68399113851066,139.75648025892843,1161.9,Residential,land_use,49.5,8.7,8156.6
ghsl_5929_cell_02703,75,60,35.68399113851066,139.76783196101664,6953.4,Green,land_use,82.8,8.9,7547.4
ghsl_5929_cell_02704,76,60,35.68399113851066,139.77918366310485,12825.0,Civic,land_use,5.7,21.1,7036.4
ghsl_5929_cell_02705,77,60,35.683991138510656,139.79053536519302,11226.6,Civic,land_use,5.2,9.4,6646.1
ghsl_5929_cell_02706,78,60,35.683991138510656,139.80188706728123,17429.2,Civic,land_use,9.6,0.0,6398.7
ghsl_5929_cell_02707,79,60,35.683991138510656,139.81323876936943,16455.8,Civic,land_use,3.8,2.7,6099.5
ghsl_5929_cell_02708,80,60,35.683991138510656,139.82459047145764,16854.0,Commercial,land_use,6.8,4.1,5674.6
ghsl_5929_cell_02709,81,60,35.683991138510656,139.83594217354582,16899.0,Civic,land_use,3.7,1.3,5414.1
ghsl_5929_cell_02710,82,60,35.683991138510656,139.84729387563405,8754.9,Industrial,land_use,9.8,0.7,5340.2
ghsl_5929_cell_02711,83,60,35.683991138510656,139.85864557772226,12269.9,Civic,land_use,5.1,2.5,5340.2
ghsl_5929_cell_02712,84,60,35.68399113851066,139.8699972798105,19689.8,Civic,land_use,3.5,2.5,5342.0
ghsl_5929_cell_02713,85,60,35.68399113851066,139.8813489818987,16881.1,Civic,land_use,5.5,2.1,4984.5
ghsl_5929_cell_02714,86,60,35.68399113851066,139.89270068398687,11216.6,Civic,land_use,1.6,1.9,4217.4
ghsl_5929_cell_02715,87,60,35.683991138510656,139.90405238607505,12330.3,Civic,land_use,5.4,1.9,3454.8
ghsl_5929_cell_02716,88,60,35.683991138510656,139.91540408816329,13416.7,Civic,land_use,2.9,14.3,2817.7
ghsl_5929_cell_02717,89,60,35.68399113851066,139.9267557902515,13114.4,Residential,heuristic,8.8,3.6,2460.7
