cell_id,x,y,centroid_lat,centroid_lon,population,type,type_source,green_cover_pct,elevation_m,dist_to_boundary_m
ghsl_5071_cell_00099,30,7,41.52830208229181,2.3711779315114017,2243.0,Residential,buildings,1.3,192.2,498.4
ghsl_5071_cell_00100,4,8,41.51927855401463,2.0604154400846504,87.9,Residential,heuristic,1.2,246.8,498.5
ghsl_5071_cell_00101,5,8,41.51927855401463,2.0723598774184744,529.1,Residential,heuristic,24.4,213.5,701.5
ghsl_5071_cell_00102,6,8,41.51927855401463,2.084304314752299,723.5,Industrial,buildings,11.9,197.0,1570.0
ghsl_5071_cell_00103,7,8,41.51927855401463,2.096248752086123,1477.7,Industrial,buildings,5.6,139.5,2534.9
ghsl_5071_cell_00104,8,8,41.51927855401463,2.108193189419947,1722.5,Industrial,buildings,22.3,136.9,3517.8
ghsl_5071_cell_00105,9,8,41.51927855401463,2.1201376267537704,11298.0,Residential,buildings,17.7,149.1,3551.2
ghsl_5071_cell_00106,10,8,41.51927855401463,2.132082064087595,5376.5,Industrial,buildings,27.0,141.3,3507.9
ghsl_5071_cell_00107,11,8,41.51927855401463,2.144026501421419,2346.8,Industrial,buildings,3.6,131.7,3507.9
ghsl_5071_cell_00108,12,8,41.519278554014626,2.155970938755243,2127.1,Industrial,buildings,13.0,140.0,3535.8
ghsl_5071_cell_00109,13,8,41.51927855401463,2.1679153760890673,164.9,Agricultural,buildings,77.6,83.9,2890.4
ghsl_5071_cell_00110,14,8,41.51927855401463,2.179859813422891,1208.4,Industrial,buildings,52.9,59.8,2103.7
ghsl_5071_cell_00111,15,8,41.51927855401463,2.191804250756715,7879.3,Industrial,buildings,3.2,62.5,1569.7
ghsl_5071_cell_00112,16,8,41.51927855401463,2.203748688090539,2175.1,Industrial,buildings,1.0,49.5,701.2
ghsl_5071_cell_00113,17,8,41.51927855401463,2.2156931254243633,472.4,Industrial,buildings,0.0,50.9,501.0
ghsl_5071_cell_00114,18,8,41.51927855401463,2.2276375627581873,869.2,Industrial,buildings,6.0,89.6,501.0
ghsl_5071_cell_00115,19,8,41.51927855401463,2.2395820000920112,2623.6,Residential,buildings,8.0,118.3,498.4
