cell_id:ID(GridCell),city_id,population:float,type,type_source,green_cover_pct:float,elevation_m:float,dist_to_boundary_m:float,centroid_lat:float,centroid_lon:float
ghsl_5929_cell_00206,ghsl_5929,1532.6559475082904,Civic,land_use,13.1,5.5,381.4,36.034362745711626,139.7439954508827
ghsl_5929_cell_00207,ghsl_5929,2984.6204191446304,Residential,heuristic,0.0,30.1,381.8,36.02559633892795,139.51802945992026
ghsl_5929_cell_00208,ghsl_5929,4927.986868858337,Civic,land_use,0.5,26.1,1066.9,36.02559633892794,139.52941171808544
ghsl_5929_cell_00209,ghsl_5929,3959.1562423706055,Commercial,land_use,0.0,24.8,2034.5,36.02559633892794,139.54079397625065
ghsl_5929_cell_00210,ghsl_5929,3490.61496925354,Civic,land_use,3.4,20.1,2431.9,36.02559633892794,139.55217623441587
ghsl_5929_cell_00211,ghsl_5929,3243.610485315323,Residential,heuristic,4.4,17.3,2461.5,36.02559633892795,139.56355849258108
ghsl_5929_cell_00212,ghsl_5929,2435.4665974006057,Civic,land_use,17.2,15.4,2809.3,36.02559633892794,139.57494075074626
ghsl_5929_cell_00213,ghsl_5929,855.2241002060473,Green,land_use,45.2,10.9,3439.5,36.02559633892795,139.58632300891148
ghsl_5929_cell_00214,ghsl_5929,1796.6634125704877,Residential,heuristic,27.4,6.0,3744.2,36.02559633892794,139.59770526707666
ghsl_5929_cell_00215,ghsl_5929,1138.781889477279,Residential,land_use,28.8,17.9,4274.0,36.02559633892793,139.60908752524185
ghsl_5929_cell_00216,ghsl_5929,1633.3859536200762,Civic,land_use,23.1,13.5,4961.8,36.02559633892794,139.6204697834071
ghsl_5929_cell_00217,ghsl_5929,2827.2663649320602,Residential,land_use,0.0,11.6,5664.3,36.02559633892794,139.63185204157224
ghsl_5929_cell_00218,ghsl_5929,1621.402231174754,Industrial,land_use,31.3,11.7,6078.6,36.02559633892795,139.6432342997375
ghsl_5929_cell_00219,ghsl_5929,2549.0963374860585,Residential,land_use,19.9,11.4,6104.9,36.02559633892793,139.65461655790264
ghsl_5929_cell_00220,ghsl_5929,1502.6980392662808,Civic,land_use,28.7,8.4,5114.6,36.02559633892794,139.66599881606786
ghsl_5929_cell_00221,ghsl_5929,1366.922140205279,Commercial,land_use,7.7,10.1,4141.8,36.02559633892794,139.677381074233
ghsl_5929_cell_00222,ghsl_5929,1649.080604515504,Residential,heuristic,10.9,9.2,3202.1,36.02559633892795,139.68876333239825
ghsl_5929_cell_00223,ghsl_5929,777.447276333347,Civic,land_use,32.4,7.7,2336.2,36.02559633892793,139.70014559056347
ghsl_5929_cell_00224,ghsl_5929,2091.7237082980573,Civic,land_use,33.4,9.2,1663.4,36.02559633892794,139.71152784872865
ghsl_5929_cell_00225,ghsl_5929,4083.0691532325,Commercial,land_use,15.0,10.0,1459.1,36.02559633892794,139.72291010689383
ghsl_5929_cell_00226,ghsl_5929,5361.109723567963,Civic,land_use,0.8,6.6,1067.4,36.02559633892795,139.73429236505905
ghsl_5929_cell_00227,ghsl_5929,2236.1466815434396,Civic,land_use,28.6,9.7,381.5,36.02559633892795,139.74567462322423
ghsl_5929_cell_00228,ghsl_5929,2275.365089735016,Civic,land_use,7.4,29.0,381.8,36.01683029892977,139.51972710827505
ghsl_5929_cell_00229,ghsl_5929,2902.3279768824577,Residential,heuristic,0.8,21.1,1066.8,36.01683029892976,139.53110857640806
ghsl_5929_cell_00230,ghsl_5929,3828.539166610688,Civic,land_use,0.9,25.1,1662.1,36.01683029892977,139.54249004454107
ghsl_5929_cell_00231,ghsl_5929,4453.4542026519775,Commercial,land_use,0.0,18.8,2334.4,36.01683029892976,139.55387151267402
ghsl_5929_cell_00232,ghsl_5929,3745.1816537138075,Residential,heuristic,14.3,15.4,3200.2,36.01683029892977,139.56525298080697
ghsl_5929_cell_00233,ghsl_5929,3757.859384391457,Civic,land_use,0.8,20.1,3744.6,36.01683029892977,139.57663444894
ghsl_5929_cell_00234,ghsl_5929,2885.045201100409,Residential,heuristic,0.0,17.1,4274.8,36.01683029892976,139.58801591707297
ghsl_5929_cell_00235,ghsl_5929,4847.856213092804,Commercial,land_use,7.7,15.5,4699.7,36.01683029892977,139.599397385206
ghsl_5929_cell_00236,ghsl_5929,2332.2137972931378,Civic,land_use,31.2,10.3,5162.2,36.01683029892976,139.61077885333896
ghsl_5929_cell_00237,ghsl_5929,1207.6094010714442,Commercial,land_use,24.7,13.9,5771.8,36.01683029892976,139.62216032147197
ghsl_5929_cell_00238,ghsl_5929,2594.2540414314717,Residential,land_use,8.8,11.9,6487.1,36.01683029892977,139.63354178960498
ghsl_5929_cell_00239,ghsl_5929,2019.7317040935159,Residential,land_use,28.5,11.9,7014.7,36.01683029892977,139.644923257738
ghsl_5929_cell_00240,ghsl_5929,3879.8303303569555,Commercial,land_use,9.0,16.3,6267.1,36.01683029892977,139.65630472587094
ghsl_5929_cell_00241,ghsl_5929,5276.890761338174,Residential,land_use,10.5,10.9,5336.5,36.01683029892977,139.66768619400392
ghsl_5929_cell_00242,ghsl_5929,2256.820393010974,Civic,land_use,32.6,7.4,4448.0,36.01683029892977,139.6790676621369
ghsl_5929_cell_00243,ghsl_5929,1817.5392312584445,Civic,land_use,28.3,11.8,3632.6,36.01683029892976,139.6904491302699
ghsl_5929_cell_00244,ghsl_5929,1512.6251316480339,Green,land_use,46.0,8.4,2951.5,36.01683029892976,139.70183059840292
ghsl_5929_cell_00245,ghsl_5929,1217.411263719201,Industrial,land_use,20.1,12.4,2516.3,36.01683029892977,139.71321206653587
ghsl_5929_cell_00246,ghsl_5929,3003.0674544274807,Civic,land_use,29.4,5.7,2035.0,36.01683029892977,139.72459353466888
ghsl_5929_cell_00247,ghsl_5929,2009.097228821367,Residential,heuristic,32.4,6.7,1067.3,36.01683029892977,139.7359750028019
ghsl_5929_cell_00248,ghsl_5929,1428.97957425192,Green,land_use,58.8,8.3,381.5,36.01683029892977,139.74735647093488
ghsl_5929_cell_00249,ghsl_5929,1656.7008606344461,Residential,heuristic,0.0,27.0,381.9,36.00806462557194,139.52142742401207
ghsl_5929_cell_00250,ghsl_5929,1327.4261535895057,Commercial,land_use,0.0,29.7,486.3,36.00806462557195,139.5328081024593
ghsl_5929_cell_00251,ghsl_5929,3602.7754060924053,Commercial,land_use,0.2,20.0,1066.7,36.00806462557195,139.54418878090658
ghsl_5929_cell_00252,ghsl_5929,5795.5560874938965,Industrial,land_use,1.3,23.5,2034.4,36.008064625571954,139.55556945935382
ghsl_5929_cell_00253,ghsl_5929,5290.95973110199,Civic,land_use,0.0,21.1,3040.7,36.008064625571954,139.5669501378011
ghsl_5929_cell_00254,ghsl_5929,5092.299437761307,Commercial,land_use,9.2,22.4,4056.8,36.00806462557195,139.57833081624835
ghsl_5929_cell_00255,ghsl_5929,3446.657357931137,Residential,heuristic,14.0,19.6,5077.0,36.00806462557194,139.58971149469556
ghsl_5929_cell_00256,ghsl_5929,3612.713678165339,Civic,land_use,2.5,19.3,5665.2,36.00806462557195,139.60109217314283
ghsl_5929_cell_00257,ghsl_5929,3064.9842286854982,Residential,land_use,25.0,25.7,6080.2,36.00806462557195,139.61247285159004
ghsl_5929_cell_00258,ghsl_5929,1525.036505268421,Residential,heuristic,39.0,9.5,6629.3,36.008064625571954,139.62385353003734
ghsl_5929_cell_00259,ghsl_5929,1436.0708839141298,Civic,land_use,32.6,14.0,7282.2,36.00806462557195,139.63523420848458
ghsl_5929_cell_00260,ghsl_5929,2665.8570835851133,Residential,land_use,11.2,11.2,7470.6,36.00806462557195,139.64661488693181
ghsl_5929_cell_00261,ghsl_5929,4036.121180534363,Residential,land_use,2.6,19.3,6574.2,36.00806462557194,139.65799556537905
ghsl_5929_cell_00262,ghsl_5929,2899.1736769005656,Residential,land_use,25.7,12.4,5721.3,36.008064625571954,139.6693762438263
ghsl_5929_cell_00263,ghsl_5929,902.5481369355693,Green,land_use,56.9,7.4,4934.7,36.008064625571954,139.68075692227356
ghsl_5929_cell_00264,ghsl_5929,1188.993448600173,Industrial,land_use,37.6,12.6,4251.4,36.00806462557195,139.6921376007208
ghsl_5929_cell_00265,ghsl_5929,1822.1510191708803,Residential,land_use,31.2,8.9,3728.6,36.008064625571954,139.70351827916804
ghsl_5929_cell_00266,ghsl_5929,1386.0459654456936,Residential,land_use,17.4,11.6,3041.1,36.008064625571954,139.71489895761525
ghsl_5929_cell_00267,ghsl_5929,1434.3335660477169,Civic,land_use,21.8,8.5,2034.9,36.00806462557195,139.72627963606254
ghsl_5929_cell_00268,ghsl_5929,2237.7211110442877,Residential,land_use,11.7,8.7,1067.2,36.00806462557194,139.73766031450975
ghsl_5929_cell_00269,ghsl_5929,1993.9565840568393,Green,land_use,40.1,7.3,486.3,36.008064625571954,139.749040992957
ghsl_5929_cell_00270,ghsl_5929,1730.2616665083915,Green,land_use,50.7,6.3,381.5,36.00806462557195,139.7604216714043
ghsl_5929_cell_00271,ghsl_5929,2325.733564183116,Residential,heuristic,2.1,18.5,381.9,35.99929931870941,139.5345102951859
ghsl_5929_cell_00272,ghsl_5929,5020.8909140229225,Civic,land_use,5.0,19.5,1066.6,35.99929931870942,139.5458901842937
ghsl_5929_cell_00273,ghsl_5929,6079.384880065918,Commercial,land_use,0.4,22.5,2034.4,35.99929931870941,139.55727007340153
ghsl_5929_cell_00274,ghsl_5929,6439.9552936553955,Civic,land_use,4.5,22.7,3040.6,35.99929931870942,139.56864996250934
ghsl_5929_cell_00275,ghsl_5929,5628.917974472046,Civic,land_use,2.1,20.9,4056.9,35.99929931870942,139.58002985161713
ghsl_5929_cell_00276,ghsl_5929,4705.877936005592,Civic,land_use,0.0,18.6,5077.0,35.99929931870942,139.5914097407249
ghsl_5929_cell_00277,ghsl_5929,3354.0035953968763,Industrial,land_use,0.5,16.3,6099.2,35.99929931870942,139.6027896298327
ghsl_5929_cell_00278,ghsl_5929,2823.5955734811723,Commercial,land_use,2.1,20.4,7016.4,35.99929931870941,139.61416951894046
ghsl_5929_cell_00279,ghsl_5929,3023.0942411664873,Civic,land_use,7.2,18.4,7518.1,35.99929931870942,139.62554940804833
ghsl_5929_cell_00280,ghsl_5929,1549.3680402091704,Green,land_use,40.8,8.4,8119.0,35.99929931870941,139.6369292971561
ghsl_5929_cell_00281,ghsl_5929,2235.3846098333597,Civic,land_use,12.8,12.3,7834.2,35.99929931870942,139.64830918626387
ghsl_5929_cell_00282,ghsl_5929,3141.519779920578,Residential,land_use,7.9,16.1,7006.9,35.99929931870941,139.65968907537163
ghsl_5929_cell_00283,ghsl_5929,2615.3692870140076,Industrial,land_use,15.7,13.5,6238.9,35.99929931870941,139.67106896447945
ghsl_5929_cell_00284,ghsl_5929,1920.0155367404222,Civic,land_use,27.7,12.6,5554.7,35.99929931870942,139.68244885358723
ghsl_5929_cell_00285,ghsl_5929,1879.8742757283617,Residential,land_use,34.4,14.4,4989.0,35.99929931870941,139.69382874269502
ghsl_5929_cell_00286,ghsl_5929,1442.7371056620032,Residential,heuristic,20.6,17.5,4141.3,35.99929931870942,139.70520863180278
ghsl_5929_cell_00287,ghsl_5929,1535.3837205898017,Residential,heuristic,0.0,11.7,3201.5,35.99929931870941,139.7165885209106
ghsl_5929_cell_00288,ghsl_5929,2118.059716616757,Commercial,land_use,0.0,9.0,2335.5,35.99929931870941,139.72796841001838
ghsl_5929_cell_00289,ghsl_5929,1994.0190593404695,Residential,land_use,4.0,8.8,1662.8,35.99929931870942,139.7393482991262
ghsl_5929_cell_00290,ghsl_5929,4718.223633915186,Commercial,land_use,20.4,6.5,1067.2,35.99929931870941,139.75072818823398
ghsl_5929_cell_00291,ghsl_5929,1990.4727650396526,Green,land_use,44.5,5.4,381.6,35.99929931870941,139.76210807734176
ghsl_5929_cell_00292,ghsl_5929,1775.322949424386,Industrial,land_use,0.7,14.2,381.5,35.99929931870941,139.84176730109627
ghsl_5929_cell_00293,ghsl_5929,1897.1247036657296,Residential,land_use,0.0,17.3,382.0,35.99053437819712,139.5362151535354
ghsl_5929_cell_00294,ghsl_5929,3913.5019832253456,Residential,land_use,5.1,19.2,1066.5,35.99053437819712,139.54759425364986
ghsl_5929_cell_00295,ghsl_5929,5601.059133116156,Residential,heuristic,1.6,21.0,2034.3,35.99053437819712,139.5589733537643
ghsl_5929_cell_00296,ghsl_5929,6995.5682945251465,Civic,land_use,2.6,20.6,3040.6,35.99053437819712,139.57035245387877
ghsl_5929_cell_00297,ghsl_5929,6752.566757321358,Industrial,land_use,3.8,16.9,4056.9,35.99053437819713,139.58173155399322
ghsl_5929_cell_00298,ghsl_5929,5694.195305585861,Civic,land_use,17.3,16.5,5077.1,35.99053437819712,139.5931106541077
ghsl_5929_cell_00299,ghsl_5929,3994.6003499883227,Residential,heuristic,0.0,19.9,6099.3,35.99053437819712,139.60448975422216
ghsl_5929_cell_00300,ghsl_5929,1725.8860305063426,Residential,heuristic,6.9,21.2,7103.7,35.990534378197125,139.61586885433658
ghsl_5929_cell_00301,ghsl_5929,3093.330184787512,Civic,land_use,7.1,17.2,8110.8,35.990534378197125,139.62724795445106
ghsl_5929_cell_00302,ghsl_5929,2286.109604897443,Commercial,land_use,28.1,10.8,8986.0,35.99053437819712,139.63862705456552
ghsl_5929_cell_00303,ghsl_5929,4105.053394794464,Residential,land_use,4.2,15.9,8299.1,35.990534378197125,139.65000615467994
ghsl_5929_cell_00304,ghsl_5929,3485.614914059639,Residential,land_use,9.0,10.7,7543.9,35.99053437819712,139.66138525479442
ghsl_5929_cell_00305,ghsl_5929,2235.767883917317,Civic,land_use,4.2,15.6,6859.3,35.99053437819712,139.67276435490888
ghsl_5929_cell_00306,ghsl_5929,1145.3507121801376,Industrial,land_use,31.8,18.5,6266.3,35.99053437819712,139.68414345502336
ghsl_5929_cell_00307,ghsl_5929,1267.701505168574,Industrial,land_use,33.0,8.1,5335.5,35.99053437819712,139.6955225551378
ghsl_5929_cell_00308,ghsl_5929,2648.801916479133,Industrial,land_use,0.8,15.7,4446.9,35.99053437819712,139.7069016552523
ghsl_5929_cell_00309,ghsl_5929,2329.287028811872,Residential,heuristic,14.8,5.4,3631.5,35.99053437819712,139.71828075536672
ghsl_5929_cell_00310,ghsl_5929,3301.134822401218,Civic,land_use,0.8,9.1,2950.5,35.99053437819712,139.72965985548115
ghsl_5929_cell_00311,ghsl_5929,4263.302194558084,Residential,heuristic,0.2,6.3,2034.9,35.99053437819712,139.74103895559566
ghsl_5929_cell_00312,ghsl_5929,6865.254022836685,Industrial,land_use,0.6,8.3,1067.1,35.99053437819712,139.7524180557101
ghsl_5929_cell_00313,ghsl_5929,3248.958227267023,Civic,land_use,31.2,4.1,486.3,35.99053437819712,139.76379715582456
ghsl_5929_cell_00314,ghsl_5929,1829.05836515408,Green,land_use,40.1,3.9,486.6,35.99053437819712,139.77517625593902
ghsl_5929_cell_00315,ghsl_5929,2120.759445846081,Commercial,land_use,25.0,6.2,486.7,35.99053437819712,139.7865553560535
ghsl_5929_cell_00316,ghsl_5929,2203.483330488205,Green,land_use,44.1,6.6,486.8,35.99053437819712,139.79793445616792
ghsl_5929_cell_00317,ghsl_5929,3885.2539143497124,Residential,land_use,0.6,13.4,486.7,35.99053437819712,139.8093135562824
ghsl_5929_cell_00318,ghsl_5929,1661.986155796796,Residential,land_use,8.3,4.0,486.5,35.99053437819712,139.82069265639686
ghsl_5929_cell_00319,ghsl_5929,1968.698202420026,Industrial,land_use,9.6,18.5,492.2,35.99053437819712,139.8320717565113
ghsl_5929_cell_00320,ghsl_5929,2726.5248569846153,Residential,land_use,0.2,14.1,486.3,35.99053437819712,139.84345085662576
ghsl_5929_cell_00321,ghsl_5929,2211.046233087778,Industrial,land_use,0.2,12.5,381.5,35.99053437819712,139.85482995674022
ghsl_5929_cell_00322,ghsl_5929,1388.0611549033783,Commercial,land_use,0.0,14.1,381.4,35.99053437819712,139.98000005799923
ghsl_5929_cell_00323,ghsl_5929,2808.7817325945944,Residential,land_use,6.5,72.6,382.2,35.98176980389011,139.355869692983
ghsl_5929_cell_00324,ghsl_5929,1236.3545597493649,Residential,heuristic,1.1,15.0,382.0,35.98176980389011,139.5379226764562
ghsl_5929_cell_00325,ghsl_5929,1357.4334958372638,Green,land_use,56.1,20.7,1066.4,35.98176980389012,139.54930098792326
ghsl_5929_cell_00326,ghsl_5929,3329.0008233049884,Civic,land_use,2.5,24.8,2034.3,35.98176980389011,139.56067929939033
ghsl_5929_cell_00327,ghsl_5929,6855.942123413086,Civic,land_use,2.3,18.8,3040.6,35.98176980389011,139.57205761085737
ghsl_5929_cell_00328,ghsl_5929,7770.086307525635,Utility,land_use,6.3,26.6,4056.9,35.98176980389011,139.58343592232447
ghsl_5929_cell_00329,ghsl_5929,6389.242732048035,Civic,land_use,8.2,16.0,5077.2,35.98176980389012,139.59481423379157
ghsl_5929_cell_00330,ghsl_5929,6070.781255722046,Residential,land_use,5.1,17.4,6099.5,35.98176980389011,139.6061925452586
ghsl_5929_cell_00331,ghsl_5929,3139.6571103408933,Commercial,land_use,2.6,11.0,7122.8,35.98176980389012,139.6175708567257
ghsl_5929_cell_00332,ghsl_5929,1856.9920523613691,Utility,land_use,0.4,11.0,8146.9,35.98176980389012,139.62894916819275
ghsl_5929_cell_00333,ghsl_5929,3877.5587260723114,Residential,land_use,2.6,10.0,9171.5,35.98176980389011,139.64032747965985
ghsl_5929_cell_00334,ghsl_5929,4773.260683059692,Residential,heuristic,1.4,16.4,8849.2,35.98176980389011,139.6517057911269
ghsl_5929_cell_00335,ghsl_5929,3764.3787721395493,Residential,land_use,1.8,4.5,8164.4,35.98176980389011,139.66308410259398
ghsl_5929_cell_00336,ghsl_5929,1662.6989769637585,Civic,land_use,4.8,15.4,7469.3,35.98176980389012,139.67446241406103
ghsl_5929_cell_00337,ghsl_5929,1306.5432538371533,Green,land_use,62.3,7.6,6572.7,35.98176980389012,139.68584072552812
ghsl_5929_cell_00338,ghsl_5929,5346.709238409996,Civic,land_use,2.3,14.2,5719.8,35.98176980389011,139.69721903699516
ghsl_5929_cell_00339,ghsl_5929,2903.4227932896465,Civic,land_use,0.0,14.8,4933.2,35.98176980389012,139.70859734846223
ghsl_5929_cell_00340,ghsl_5929,2779.334028337151,Residential,heuristic,4.5,9.7,4140.9,35.98176980389011,139.71997565992933
ghsl_5929_cell_00341,ghsl_5929,3566.8977036476135,Industrial,land_use,2.5,12.8,3201.1,35.98176980389011,139.7313539713964
ghsl_5929_cell_00342,ghsl_5929,6121.9313797950745,Civic,land_use,1.7,20.5,2335.1,35.98176980389011,139.7427322828635
ghsl_5929_cell_00343,ghsl_5929,9096.661014556885,Civic,land_use,1.6,8.5,1662.4,35.98176980389011,139.75411059433057
ghsl_5929_cell_00344,ghsl_5929,6639.038306951523,Civic,land_use,11.1,8.4,1458.8,35.98176980389011,139.76548890579764
ghsl_5929_cell_00345,ghsl_5929,3722.871239423752,Civic,land_use,12.2,6.8,1459.1,35.98176980389012,139.7768672172647
ghsl_5929_cell_00346,ghsl_5929,3219.8842552183196,Green,land_use,43.8,7.0,1459.3,35.98176980389012,139.78824552873178
ghsl_5929_cell_00347,ghsl_5929,3842.0162283182144,Residential,land_use,21.5,13.4,1459.3,35.98176980389011,139.79962384019888
ghsl_5929_cell_00348,ghsl_5929,5779.234347343445,Civic,land_use,0.2,10.5,1459.2,35.98176980389012,139.81100215166595
ghsl_5929_cell_00349,ghsl_5929,3415.7831493308768,Residential,heuristic,0.0,17.8,1459.0,35.98176980389011,139.82238046313302
ghsl_5929_cell_00350,ghsl_5929,3296.883998914156,Commercial,land_use,0.9,19.0,1476.5,35.98176980389011,139.83375877460008
ghsl_5929_cell_00351,ghsl_5929,3379.21465075016,Commercial,land_use,0.4,20.9,1067.2,35.98176980389011,139.84513708606715
ghsl_5929_cell_00352,ghsl_5929,1885.5122864246368,Industrial,land_use,0.6,15.8,486.2,35.98176980389011,139.85651539753422
ghsl_5929_cell_00353,ghsl_5929,1660.664720904082,Industrial,land_use,4.2,11.1,381.6,35.98176980389012,139.8678937090013
ghsl_5929_cell_00354,ghsl_5929,969.412956379354,Industrial,land_use,0.0,17.6,381.5,35.98176980389011,139.94754188927084
ghsl_5929_cell_00355,ghsl_5929,1303.865258127451,Industrial,land_use,0.6,33.7,486.2,35.98176980389011,139.95892020073788
ghsl_5929_cell_00356,ghsl_5929,1387.828923696652,Industrial,land_use,2.1,16.3,492.1,35.98176980389012,139.97029851220498
ghsl_5929_cell_00357,ghsl_5929,1783.0713676551823,Civic,land_use,6.3,21.5,381.4,35.98176980389012,139.98167682367202
ghsl_5929_cell_00358,ghsl_5929,2076.709525823593,Civic,land_use,16.2,32.4,382.3,35.9730055956435,139.34621496908474
ghsl_5929_cell_00359,ghsl_5929,914.7470438014716,Residential,heuristic,32.2,31.1,486.3,35.9730055956435,139.35759249225018
ghsl_5929_cell_00360,ghsl_5929,2421.9881241829135,Residential,land_use,30.6,48.3,486.7,35.9730055956435,139.36897001541567
ghsl_5929_cell_00361,ghsl_5929,1895.2977710468695,Industrial,land_use,25.8,26.2,486.9,35.9730055956435,139.38034753858113
ghsl_5929_cell_00362,ghsl_5929,3965.695221990347,Residential,land_use,7.6,28.1,487.1,35.9730055956435,139.3917250617466
ghsl_5929_cell_00363,ghsl_5929,5127.2531452178955,Residential,heuristic,12.5,23.2,487.2,35.9730055956435,139.40310258491206
ghsl_5929_cell_00364,ghsl_5929,2775.255457520485,Civic,land_use,16.5,23.9,487.1,35.9730055956435,139.41448010807756
ghsl_5929_cell_00365,ghsl_5929,1771.9078436326236,Residential,heuristic,30.5,19.3,486.9,35.9730055956435,139.42585763124302
ghsl_5929_cell_00366,ghsl_5929,1691.49699955713,Green,land_use,42.1,17.9,382.1,35.9730055956435,139.43723515440843
ghsl_5929_cell_00367,ghsl_5929,1890.5100331464782,Residential,land_use,0.0,14.4,382.1,35.9730055956435,139.5396328628977
ghsl_5929_cell_00368,ghsl_5929,3616.7961605787277,Residential,land_use,1.4,17.0,1205.7,35.9730055956435,139.55101038606313
ghsl_5929_cell_00369,ghsl_5929,6436.007555961609,Civic,land_use,4.1,19.0,2184.3,35.9730055956435,139.56238790922865
ghsl_5929_cell_00370,ghsl_5929,7189.6115646362305,Civic,land_use,4.4,15.5,3192.9,35.9730055956435,139.57376543239414
ghsl_5929_cell_00371,ghsl_5929,11450.597900390625,Civic,land_use,6.2,20.6,4210.0,35.9730055956435,139.58514295555958
ghsl_5929_cell_00372,ghsl_5929,6973.695279598236,Civic,land_use,8.8,21.1,5230.7,35.9730055956435,139.59652047872504
